"","Team","year","W/L%","Conference","MadePlayoffs","EFG","Opp_EFG","TTP","DTTP","ORebRate","DRebRate","FTR","OFTR"
"251","Denver Nuggets",2013,0.695,"West","Yes",0.515466132034942,0.493167259786477,0.226290923801543,0.248878615891615,0.29967069154775,0.666239754098361,0.215523414005442,0.193309608540925
"252","Detroit Pistons",1980,0.195,"East","No",0.483346498156925,0.499355753124597,0.275173128443613,0.243981381585031,0.310144194282823,0.617015840572305,0.209320695102686,0.239402138899626
"253","Detroit Pistons",1981,0.256,"East","No",0.464142570855998,0.511646527878876,0.292182983954021,0.28653523570194,0.320266666666667,0.626409495548961,0.241769252791297,0.242102198282137
"254","Detroit Pistons",1982,0.476,"East","No",0.485319983764037,0.512021189894051,0.257523349416027,0.257436891005278,0.338903394255875,0.649045114862995,0.262210796915167,0.223852214072263
"255","Detroit Pistons",1983,0.451,"East","No",0.481320705077611,0.496483917176716,0.246410665451231,0.24732791925213,0.329731088213119,0.638896053649729,0.252696658774007,0.214481052220341
"256","Detroit Pistons",1993,0.488,"East","No",0.473304673415615,0.499782797567333,0.218178512446781,0.225145356353938,0.327839756592292,0.645746164574616,0.197753432256275,0.211844772661454
"257","Detroit Pistons",1994,0.244,"East","No",0.477126977340744,0.493021227100901,0.239553453756105,0.212451203466099,0.266891891891892,0.640353298371515,0.178566338891264,0.262430939226519
"258","Detroit Pistons",1995,0.341,"East","No",0.498567767224484,0.509911558401952,0.251909389071949,0.229528093096309,0.268122026308424,0.641070389761489,0.21694557515453,0.299329063738945
"259","Detroit Pistons",1998,0.451,"East","No",0.472069668915738,0.473812137368669,0.236444879527584,0.251750091690453,0.29735118199943,0.661012157195363,0.267378000941472,0.24290418692175
"260","Detroit Pistons",2001,0.39,"East","No",0.452543604651163,0.465693430656934,0.250503311868939,0.244794749018131,0.279727341580409,0.677852348993289,0.234011627906977,0.232992700729927
"261","Detroit Pistons",2010,0.329,"East","No",0.47364435019691,0.526409591704472,0.223617232350502,0.231395706367915,0.287547788093938,0.699095728094793,0.220387761284459,0.264095917044718
"262","Detroit Pistons",2011,0.366,"East","No",0.495261020009027,0.526385636221702,0.216046133037443,0.225976373780507,0.259259259259259,0.678603945371775,0.205656687227321,0.234660421545667
"263","Detroit Pistons",2012,0.379,"East","No",0.468176605504587,0.500388575869439,0.260408788859646,0.23945546977218,0.263515810948657,0.679667750090285,0.209862385321101,0.225762580143773
"264","Detroit Pistons",2013,0.354,"East","No",0.487420909912624,0.5045830202855,0.246093440152296,0.225917514024542,0.270839027056573,0.684356765768269,0.196896655619162,0.208715251690458
"265","Detroit Pistons",2014,0.354,"East","No",0.482243121841662,0.520454545454546,0.224931370478747,0.23192319005634,0.30339928970066,0.69905869324474,0.198624368332398,0.218035190615836
"266","Detroit Pistons",2015,0.39,"East","No",0.48202614379085,0.502200381399443,0.222077628154351,0.229220171375081,0.262947210407806,0.708703853408785,0.183574879227053,0.192460026404577
"267","Detroit Pistons",1984,0.598,"East","Yes",0.482174462705436,0.499864296376713,0.210317434833705,0.236011532671651,0.347033073929961,0.655711206896552,0.249557522123894,0.263400732799566
"268","Detroit Pistons",1985,0.561,"East","Yes",0.482872859107388,0.501408072951589,0.217120985447551,0.237997616820634,0.337340706900697,0.674474314612723,0.222902862857857,0.24487059139064
"269","Detroit Pistons",1986,0.561,"East","Yes",0.487935483870968,0.496334012219959,0.219839580946145,0.238432045266884,0.319319319319319,0.657142857142857,0.232258064516129,0.265580448065173
"270","Detroit Pistons",1987,0.634,"East","Yes",0.492400165814564,0.471123580128644,0.232071380374328,0.222431551588993,0.337124289195776,0.673874332230984,0.275113997512782,0.267004242507185
"271","Detroit Pistons",1988,0.659,"East","Yes",0.497292675976062,0.475329408466498,0.226239787321173,0.234086358123925,0.332021366319933,0.653157894736842,0.2817041892277,0.245444350995234
"272","Detroit Pistons",1989,0.768,"East","Yes",0.502253234481756,0.458416405582455,0.231231480712248,0.22735708982925,0.331228473019518,0.655847501287996,0.266027038813781,0.260039874679578
"273","Detroit Pistons",1990,0.72,"East","Yes",0.490186246418338,0.460566896754296,0.221887102114856,0.234521223419049,0.324924595557993,0.652681890600106,0.24541547277937,0.262153032750771
"274","Detroit Pistons",1991,0.61,"East","Yes",0.474109090909091,0.464407533738692,0.220836823839157,0.219426337390871,0.327628361858191,0.66449864498645,0.245236363636364,0.248257452172623
"275","Detroit Pistons",1992,0.585,"East","Yes",0.476700160186399,0.467876093503514,0.227369937642106,0.219232822509735,0.329162132752992,0.634433962264151,0.228047182175623,0.203786031837086
"276","Detroit Pistons",1996,0.561,"East","Yes",0.503511924207775,0.483058823529412,0.243212080934575,0.236408073551001,0.266908212560386,0.687711386696731,0.270663181966678,0.228705882352941
"277","Detroit Pistons",1997,0.659,"East","Yes",0.511566858080394,0.486599261755737,0.219351847949766,0.254422046788108,0.262545899632803,0.66185388391568,0.24397046759639,0.197239608409565
"278","Detroit Pistons",1999,0.58,"East","Yes",0.480086114101184,0.467985710359989,0.262064939028436,0.262397426460565,0.294260700389105,0.687439143135346,0.255651237890204,0.258587524045067
"279","Detroit Pistons",2000,0.512,"East","Yes",0.491861341371515,0.499254399045631,0.236998218833262,0.254393743367592,0.255360623781676,0.685252299972122,0.294800301431801,0.248881598568446
"280","Detroit Pistons",2002,0.61,"East","Yes",0.496587301587302,0.474411854567675,0.243580738950051,0.255351755568393,0.234442836468886,0.653591160220995,0.234603174603175,0.206080048884815
"281","Detroit Pistons",2003,0.61,"East","Yes",0.472598375019914,0.460759291753071,0.235231950635382,0.243082000507743,0.2468549063461,0.693617021276596,0.248367054325315,0.225394799808582
"282","Detroit Pistons",2004,0.659,"East","Yes",0.461434906556858,0.440733772342427,0.253236364823612,0.278474554653289,0.284272497897393,0.665420560747664,0.247228381374723,0.201787394167451
"283","Detroit Pistons",2005,0.659,"East","Yes",0.472278461298863,0.461206896551724,0.229817444219067,0.240792600135777,0.295238095238095,0.676653171390013,0.247313502569693,0.206896551724138
"284","Detroit Pistons",2006,0.78,"East","Yes",0.497331503507167,0.477441860465116,0.195096395641241,0.238647069122196,0.272727272727273,0.663932107496464,0.216224458676426,0.191472868217054
"285","Detroit Pistons",2007,0.646,"East","Yes",0.488355953115361,0.477118510336121,0.207774631983594,0.24558557383464,0.267645398080181,0.674815235929505,0.237353485502776,0.234180211456525
"286","Detroit Pistons",2008,0.72,"East","Yes",0.494962601129599,0.469866965859913,0.198356710100423,0.233968511385904,0.274211711711712,0.689920273348519,0.230041215081667,0.244109632953999
"287","Detroit Pistons",2009,0.476,"East","Yes",0.483229150785181,0.48487460815047,0.204087625535914,0.203497454170853,0.265231973169368,0.698630136986301,0.211617624637902,0.247648902821317
"288","Detroit Pistons",2016,0.537,"East","Yes",0.491181035699167,0.50412863972186,0.215835731508128,0.218036520621216,0.256790744466801,0.74630475678581,0.197403696909835,0.195712009271331
"289","Golden State Warriors",1980,0.293,"West","No",0.48380705110686,0.498064516129032,0.254557118386122,0.245889703740965,0.304668952782907,0.689001979078315,0.192948893140202,0.273118279569892
"290","Golden State Warriors",1981,0.476,"West","No",0.492861065348709,0.506593559133815,0.249005266614301,0.22791450819834,0.376745435016112,0.66218863699972,0.250686436024163,0.250416435313715
"291","Golden State Warriors",1982,0.549,"West","No",0.502313239896585,0.493103448275862,0.232752759035514,0.227694888848942,0.346205779098029,0.663599458728011,0.232548646074296,0.256137931034483
"292","Golden State Warriors",1983,0.366,"West","No",0.485348961108151,0.5133608815427,0.259008863715535,0.262095148293125,0.330069569698531,0.642656162070906,0.215769845498135,0.241184573002755
"293","Golden State Warriors",1984,0.451,"West","No",0.470732678524024,0.519140083217753,0.24599408836341,0.262031159124377,0.346201743462017,0.622955523672884,0.254181045925139,0.249791955617198
"294","Golden State Warriors",1985,0.268,"West","No",0.470416942422237,0.539776692254013,0.240462214492295,0.242226710735708,0.327088982006409,0.643114852675887,0.257313037723362,0.267829727843685
"295","Golden State Warriors",1986,0.366,"West","No",0.488106250825955,0.524152314316469,0.227365740530217,0.232110189122196,0.324483022721471,0.656766601288876,0.25267609356416,0.240984930032293
"296","Golden State Warriors",1988,0.244,"West","No",0.473865478119935,0.511181667586968,0.239371559570058,0.226878612716763,0.289266683582847,0.622615427149572,0.236898973527823,0.282578685808945
"297","Golden State Warriors",1990,0.451,"West","No",0.500901775804661,0.494166138237159,0.229651125047066,0.224059799701254,0.246033880075289,0.579024034959942,0.320893451720311,0.253392517438174
"298","Golden State Warriors",1993,0.415,"West","No",0.502357182473655,0.501181047658747,0.241447018104366,0.228137653190209,0.326110219368646,0.639828234031133,0.245146977260122,0.261358899541476
"299","Golden State Warriors",1995,0.317,"West","No",0.507784082642223,0.521636941794553,0.259544367003017,0.228227194492255,0.301148796498906,0.639773340528872,0.245453222755711,0.216369417945527
"300","Golden State Warriors",1996,0.439,"West","No",0.489477611940298,0.510069598696876,0.247393434771396,0.249832839118553,0.321899012074643,0.644206371581618,0.264925373134328,0.231600770028136
"301","Golden State Warriors",1997,0.366,"West","No",0.49299527942744,0.5181143281366,0.262755767582274,0.237975581635971,0.304201680672269,0.638857466063348,0.258261001979595,0.234298440979955
"302","Golden State Warriors",1998,0.232,"West","No",0.427066686038065,0.468555324829427,0.270805969204475,0.223997639678251,0.318969787023279,0.659466666666667,0.197297689960773,0.247256007119549
"303","Golden State Warriors",1999,0.42,"West","No",0.4339803498682,0.445296257796258,0.254726368159204,0.242923811160614,0.334015554645927,0.698789780367548,0.19027078840163,0.28950103950104
"304","Golden State Warriors",2000,0.232,"West","No",0.443767507002801,0.498597992916175,0.248346265650393,0.242070298082977,0.313706563706564,0.67515923566879,0.209663865546218,0.259002361275089
"305","Golden State Warriors",2001,0.207,"West","No",0.428989547038328,0.504228486646884,0.25367744552077,0.249083491012299,0.317366682397357,0.669755686604886,0.199024390243902,0.226854599406528
"306","Golden State Warriors",2002,0.256,"West","No",0.451852911718415,0.488345488345488,0.254837850633211,0.220886551465064,0.33425206715109,0.65952380952381,0.242237802260695,0.231946231946232
"307","Golden State Warriors",2003,0.463,"West","No",0.471617922489555,0.482090592334495,0.23963375819751,0.212392666863712,0.330927835051546,0.647013977128335,0.266964414349517,0.219512195121951
"308","Golden State Warriors",2004,0.451,"West","No",0.47450468438028,0.475867269984917,0.243254752607305,0.232818218788125,0.275577557755776,0.68794133623031,0.225771770849332,0.211010558069382
"309","Golden State Warriors",2005,0.415,"West","No",0.474641284273334,0.491079262942381,0.222346636807166,0.236799867377003,0.266583541147132,0.65748987854251,0.200596675664157,0.227405674173735
"310","Golden State Warriors",2006,0.415,"West","No",0.479218865143699,0.491684147437818,0.228521725378563,0.238832946036664,0.254810192407696,0.68513923352633,0.231834929992631,0.243332334432125
"311","Golden State Warriors",2008,0.585,"West","No",0.510869565217391,0.508573878250929,0.200952388027546,0.242665675431152,0.261054209342993,0.67006711409396,0.207669457196867,0.258073735352958
"312","Golden State Warriors",2009,0.354,"West","No",0.496952515946137,0.507630963838856,0.218981562518233,0.217051908785216,0.249215481171548,0.643595041322314,0.268320340184266,0.251340574728448
"313","Golden State Warriors",2010,0.317,"West","No",0.513884973216803,0.525024882695862,0.22090121825921,0.244299122420628,0.2,0.661423841059603,0.229912602199041,0.260486278970567
"314","Golden State Warriors",2011,0.439,"West","No",0.509933304952462,0.509207424867413,0.230615230615231,0.241065641227323,0.251580611169652,0.655601659751037,0.183056619838229,0.258544490276959
"315","Golden State Warriors",2012,0.348,"West","No",0.505419805254455,0.49622537285951,0.231798145614835,0.232968080038113,0.21665538253216,0.655555555555556,0.174719823626676,0.237157061314675
"316","Golden State Warriors",1987,0.512,"West","Yes",0.486913113869401,0.503133941953945,0.225050029585602,0.227756629459965,0.308987308987309,0.631310418904404,0.265785213167836,0.271835399918245
"317","Golden State Warriors",1989,0.524,"West","Yes",0.479754293594083,0.4791875,0.237435694499406,0.244823109789143,0.311514009889334,0.594613420013931,0.238686222890811,0.2395
"318","Golden State Warriors",1991,0.537,"West","Yes",0.503811598148652,0.497278541298136,0.221341272736749,0.243157047116037,0.294444444444444,0.606044678055191,0.294309828478083,0.288610695332698
"319","Golden State Warriors",1992,0.671,"West","Yes",0.524303217988421,0.498801118955641,0.21590517406457,0.241698797260747,0.310655737704918,0.610639938319198,0.261747677393295,0.256160916477954
"320","Golden State Warriors",1994,0.61,"West","Yes",0.511896431070679,0.488338788870704,0.240486275668092,0.24664794033403,0.325626204238921,0.613729508196721,0.213995801259622,0.210038188761593
"321","Golden State Warriors",2007,0.512,"West","Yes",0.512343927355278,0.505821568912822,0.238012116980501,0.264740398169559,0.248217586480063,0.663783783783784,0.214954597048808,0.264008150196478
"322","Golden State Warriors",2013,0.573,"West","Yes",0.505701754385965,0.485979292493529,0.240777969984572,0.221004595302756,0.238544474393531,0.717653087368691,0.201461988304094,0.210526315789474
"323","Golden State Warriors",2014,0.622,"West","Yes",0.517201998572448,0.477384393063584,0.237766557857165,0.239636499439811,0.237728840541258,0.722635221738016,0.186009992862241,0.223699421965318
"324","Golden State Warriors",2015,0.817,"West","Yes",0.539652515062351,0.469649915302089,0.221621257686611,0.253391905186812,0.228870405151596,0.694300518134715,0.183970856102004,0.216544325239977
"325","Golden State Warriors",2016,0.89,"West","Yes",0.562578572426316,0.478581173260573,0.225478122283396,0.225340006693644,0.222343324250681,0.717527764365041,0.190808772174885,0.207776261937244
"326","Houston Rockets",1983,0.171,"West","No",0.452793446145582,0.504900607399227,0.272744949617706,0.24297253634895,0.293573515092502,0.627255065223425,0.188289014235831,0.245858641634456
"327","Houston Rockets",1984,0.354,"West","No",0.497013142174432,0.486238532110092,0.250635413724936,0.227822205690906,0.315457413249211,0.648472185949334,0.21014204168326,0.285483000539665
"328","Houston Rockets",1992,0.512,"West","No",0.49862199013635,0.476834768347683,0.248745442073721,0.215872315386879,0.296603148301574,0.619460010188487,0.21627502175805,0.208965422987563
"329","Houston Rockets",2000,0.415,"West","No",0.493922569027611,0.480774667797569,0.265373012030243,0.21835416036426,0.275184275184275,0.672037422037422,0.236044417767107,0.201441899915182
"330","Houston Rockets",2001,0.549,"West","No",0.491992608561749,0.475196791920392,0.23771728228335,0.221443519735241,0.258800337932977,0.679773767842715,0.243609485679088,0.205703252636269
"331","Houston Rockets",2002,0.341,"West","No",0.465379393573691,0.491054545454545,0.239539818314435,0.201916159832581,0.270305907172996,0.654451682953312,0.211494946447428,0.1776
"332","Houston Rockets",2003,0.524,"West","No",0.473533508744776,0.461607543780871,0.254418426593505,0.226967612015439,0.282794808064071,0.676517150395778,0.242841665376877,0.209399790450531
"333","Houston Rockets",2006,0.415,"West","No",0.470649392194498,0.47202852614897,0.249989522652026,0.230733538617286,0.239559819413093,0.712104386451971,0.240243122200896,0.247226624405705
"334","Houston Rockets",2010,0.512,"West","No",0.493572150801676,0.511086637298091,0.22971258855923,0.228318276055144,0.253591015931052,0.691382204812535,0.225480283114257,0.214977973568282
"335","Houston Rockets",2011,0.524,"West","No",0.503010752688172,0.500071643501934,0.213604489158129,0.214254698367474,0.252825229960578,0.686506867761918,0.239139784946237,0.218655967903711
"336","Houston Rockets",2012,0.515,"West","No",0.492152264116904,0.489865487377925,0.237772753981138,0.236980690462259,0.251800916830386,0.682018286488317,0.183655060436587,0.210429334807444
"337","Houston Rockets",1980,0.5,"East","Yes",0.487059765208111,0.499458141425088,0.252931745600765,0.257484296198842,0.357711059789582,0.595327604726101,0.237726787620064,0.229748035762666
"338","Houston Rockets",1981,0.488,"West","Yes",0.488548057259714,0.496049584525269,0.24174791573644,0.239349772031895,0.323232323232323,0.630236305048335,0.233265167007498,0.213594878082005
"339","Houston Rockets",1982,0.561,"West","Yes",0.479093130600054,0.5,0.227601654031702,0.231532639023177,0.363283272915588,0.631986718317654,0.220200923160467,0.20933147632312
"340","Houston Rockets",1985,0.585,"West","Yes",0.506518817204301,0.487352213362662,0.252841911579372,0.246618277796107,0.358884073672806,0.634605193428723,0.2125,0.259417102007149
"341","Houston Rockets",1986,0.622,"West","Yes",0.495567722591579,0.497365576871116,0.221471447269164,0.237637648036568,0.33640081799591,0.646652497343252,0.23152131403989,0.243447716833288
"342","Houston Rockets",1987,0.512,"West","Yes",0.483269071881025,0.470311418685121,0.235166179569089,0.236345264789746,0.313405319989465,0.63992777921073,0.240429633709722,0.261176470588235
"343","Houston Rockets",1988,0.561,"West","Yes",0.475863475659505,0.47277628032345,0.230735992114129,0.238382864937868,0.318590897402931,0.637922339889057,0.26325809083492,0.243261455525606
"344","Houston Rockets",1989,0.549,"West","Yes",0.485547526403558,0.481001371742112,0.257513688108087,0.246122929522572,0.320031712473573,0.658756770698994,0.265286270150083,0.247736625514403
"345","Houston Rockets",1990,0.5,"West","Yes",0.490965517241379,0.475348265501229,0.252440985871314,0.245376002639339,0.323068754977436,0.672444557736426,0.225241379310345,0.228216334334881
"346","Houston Rockets",1991,0.634,"West","Yes",0.488678468505558,0.468630399125205,0.242854668283388,0.24956612532276,0.32826982492276,0.6303091228952,0.223823246878002,0.219928922908693
"347","Houston Rockets",1993,0.671,"West","Yes",0.515050415183867,0.473558703885538,0.235685946201725,0.231310558912614,0.284353348729792,0.65358802271554,0.234875444839858,0.200869687193155
"348","Houston Rockets",1994,0.707,"West","Yes",0.506683499183128,0.457786770862406,0.247533911035794,0.234977599187105,0.261877828054299,0.652466367713004,0.218179117778108,0.192157409991627
"349","Houston Rockets",1995,0.573,"West","Yes",0.529259765921873,0.489307463532078,0.245808975560415,0.240351962811476,0.257309941520468,0.63228815755377,0.232102143182855,0.199263560402209
"350","Houston Rockets",1996,0.585,"West","Yes",0.51167520337451,0.49479015918958,0.237159119482479,0.231498993811563,0.25814606741573,0.657824222936763,0.242693582404339,0.205933429811867
"351","Houston Rockets",1997,0.695,"West","Yes",0.520126465144972,0.480569758948137,0.258597171913127,0.234992180294342,0.268929503916449,0.672346002621232,0.231801357186922,0.190211833455077
"352","Houston Rockets",1998,0.5,"West","Yes",0.496315062183326,0.498965873836608,0.250734044197187,0.226085209003215,0.276703111858705,0.653503893214683,0.250882849685245,0.207711626532723
"353","Houston Rockets",1999,0.62,"West","Yes",0.506319115323855,0.461315280464217,0.262844416822043,0.224145979789104,0.262359275575135,0.657276995305164,0.227751448130595,0.188346228239845
"354","Houston Rockets",2004,0.549,"West","Yes",0.483535108958838,0.447228727556596,0.280687551619524,0.238251583303813,0.245010124385305,0.702308304590077,0.221307506053269,0.232786885245902
"355","Houston Rockets",2005,0.622,"West","Yes",0.486446486991743,0.458819866106181,0.233787313279119,0.229419760069565,0.244612370556955,0.702403456656765,0.241626421560991,0.244589755565935
"356","Houston Rockets",2007,0.634,"West","Yes",0.499157475490196,0.465785022297401,0.23682193924967,0.240488006617039,0.242959690778575,0.720485175202156,0.219975490196078,0.230201445486698
"357","Houston Rockets",2008,0.671,"West","Yes",0.491863242759033,0.46534728541098,0.227681173499126,0.228522250630838,0.271177266576455,0.71058257616248,0.200358315915199,0.213830755232029
"358","Houston Rockets",2009,0.646,"West","Yes",0.500996015936255,0.478544914625093,0.233735406675386,0.21241761470971,0.24165965797589,0.711004273504274,0.234600061293288,0.192427616926503
"359","Houston Rockets",2013,0.549,"West","Yes",0.524550280153347,0.501569858712716,0.250079773221428,0.233895972350017,0.248496446145435,0.693696050222338,0.231937481568859,0.196089624661053
"360","Houston Rockets",2014,0.659,"West","Yes",0.531197940330153,0.489055139927958,0.23784013116263,0.222788403369166,0.263988522238164,0.695598109922905,0.274723610480085,0.193266832917706
"361","Houston Rockets",2015,0.683,"West","Yes",0.512075526932084,0.486109122153802,0.255972056696124,0.25397041679914,0.252105263157895,0.67437676689797,0.223214285714286,0.207790347987971
"362","Houston Rockets",2016,0.5,"West","Yes",0.515992405433036,0.515694424537767,0.239373782069127,0.249636558539773,0.247801758593126,0.688641779189833,0.244048488389076,0.218575318904973
"363","Indiana Pacers",1980,0.451,"East","No",0.478995968266355,0.493174287607687,0.245369202202338,0.272102526002972,0.345185185185185,0.603842159916926,0.227988034854988,0.229821073558648
"364","Indiana Pacers",1982,0.427,"East","No",0.472292015633724,0.493769470404984,0.245141171750164,0.256011286773144,0.297755741127349,0.660356347438753,0.2250139586823,0.220617388841688
"365","Indiana Pacers",1983,0.244,"East","No",0.483231904700246,0.520043931905546,0.25236748651848,0.253834554870286,0.323456175298805,0.652445961319681,0.187362423928525,0.249176276771005
"366","Indiana Pacers",1984,0.317,"East","No",0.486816269284712,0.497073170731707,0.258283708987934,0.255901702786378,0.272060819983709,0.66188241788573,0.227769985974755,0.254773519163763
"367","Indiana Pacers",1985,0.268,"East","No",0.478427089022392,0.499181669394435,0.260853902515905,0.228092544064789,0.31238591916558,0.708153347732181,0.255461496450027,0.282051282051282
"368","Indiana Pacers",1986,0.317,"East","No",0.482867132867133,0.478520286396181,0.256062685497556,0.226013364866351,0.306821245618765,0.696614236203679,0.225734265734266,0.27727081285975
"369","Indiana Pacers",1988,0.463,"East","No",0.491682974559687,0.480736543909348,0.234266132013764,0.223406053265355,0.289940828402367,0.659597315436242,0.216102879507968,0.263172804532578
"370","Indiana Pacers",1989,0.341,"East","No",0.501943844492441,0.477905405405405,0.260744985673352,0.207729035903018,0.299157303370786,0.632632379022042,0.25845932325414,0.275135135135135
"371","Indiana Pacers",1997,0.476,"East","No",0.490246242404861,0.479550102249489,0.256477101080347,0.255344606266145,0.30238025271819,0.671725688589095,0.269747361688519,0.258297939279534
"372","Indiana Pacers",2007,0.427,"East","No",0.474394147233653,0.49088216957606,0.259626604434072,0.246140802468664,0.268365410680401,0.700430416068867,0.246151501295534,0.271352867830424
"373","Indiana Pacers",2008,0.439,"East","No",0.497568997568998,0.498166348833798,0.236036421412858,0.237331928006265,0.232331020303264,0.70703544575725,0.224224224224224,0.271380372597917
"374","Indiana Pacers",2009,0.439,"East","No",0.500847457627119,0.499198484406878,0.226882418043735,0.214673122402847,0.239378238341969,0.715130341306101,0.215395480225989,0.2706208102594
"375","Indiana Pacers",2010,0.39,"East","No",0.49091308808442,0.489890909090909,0.23967192959248,0.228396348636695,0.206415987378385,0.695906432748538,0.229224681225267,0.258036363636364
"376","Indiana Pacers",2015,0.463,"East","No",0.484173505275498,0.47825766509434,0.231975859948872,0.215355573690762,0.223732357553581,0.735853976531943,0.20120164126612,0.21653891509434
"377","Indiana Pacers",1981,0.537,"East","Yes",0.48391994478951,0.491797482675718,0.244442258508755,0.270442512582522,0.3529568460309,0.627282789153293,0.250517598343685,0.248479705840758
"378","Indiana Pacers",1987,0.5,"East","Yes",0.47801747678864,0.487229157698379,0.224458204334365,0.240123724766659,0.29250645994832,0.679724137931034,0.231567449481158,0.281245515855933
"379","Indiana Pacers",1990,0.512,"East","Yes",0.518289995592772,0.494463667820069,0.233375069560378,0.20754782851557,0.274372446001168,0.638673442096817,0.280005876303805,0.249688581314879
"380","Indiana Pacers",1991,0.5,"East","Yes",0.511080926508436,0.502808603918345,0.229826180170156,0.212385800492196,0.2872460496614,0.638366469639978,0.287389190734916,0.253596383066173
"381","Indiana Pacers",1992,0.488,"East","Yes",0.517657861279842,0.483178336980306,0.236020578570274,0.213971461320412,0.302429488969562,0.659634679701569,0.263879078965956,0.270240700218818
"382","Indiana Pacers",1993,0.5,"East","Yes",0.498362289945884,0.484543493889288,0.22102714269625,0.210379683537522,0.334155026020268,0.664771188735445,0.261606379948733,0.28138030194105
"383","Indiana Pacers",1994,0.573,"East","Yes",0.500153468385513,0.470895071061385,0.254539283896148,0.24890038040894,0.33741415347865,0.662541254125413,0.270411295273174,0.267311762927124
"384","Indiana Pacers",1995,0.634,"East","Yes",0.507362355953905,0.49289950062422,0.249320879693373,0.262947778954965,0.321898928024502,0.65672497849154,0.287451984635083,0.236579275905119
"385","Indiana Pacers",1996,0.634,"East","Yes",0.509347300564061,0.490780480050866,0.248277862913424,0.246240866204566,0.313081215127092,0.655652173913043,0.293795326349718,0.270704180575425
"386","Indiana Pacers",1998,0.707,"East","Yes",0.501606941989394,0.453418074717098,0.23226032246005,0.250038405252221,0.264688067837674,0.641004641004641,0.262092238470191,0.236397457758487
"387","Indiana Pacers",1999,0.66,"East","Yes",0.485773409208484,0.459720457433291,0.222235919351304,0.224992063163416,0.268852459016393,0.651413189771198,0.252715985514744,0.235832274459975
"388","Indiana Pacers",2000,0.683,"East","Yes",0.502786144578313,0.469421369235176,0.227722850091954,0.223402060219355,0.234344558864459,0.675109847505815,0.245331325301205,0.196791750214838
"389","Indiana Pacers",2001,0.5,"East","Yes",0.470533354066242,0.451518778991471,0.251010904042809,0.229586373894279,0.255620316402997,0.673326414115205,0.23930959415332,0.235223701930271
"390","Indiana Pacers",2002,0.512,"East","Yes",0.476823708206687,0.468529411764706,0.243365418339114,0.231942862566439,0.255144032921811,0.671723777138373,0.25273556231003,0.227058823529412
"391","Indiana Pacers",2003,0.585,"East","Yes",0.469203995157385,0.457922272047833,0.236317047638392,0.251878073393026,0.271571544495537,0.684595300261097,0.263165859564165,0.228251121076233
"392","Indiana Pacers",2004,0.744,"East","Yes",0.470974375197722,0.458818770226537,0.24516921238872,0.273089840470193,0.270383861025497,0.698774579652323,0.243277443846884,0.218446601941748
"393","Indiana Pacers",2005,0.537,"East","Yes",0.476414329713082,0.471594525779758,0.243783824226251,0.234070114452497,0.247929163096258,0.687713310580205,0.28335224509645,0.260502864417568
"394","Indiana Pacers",2006,0.5,"East","Yes",0.48677080012751,0.463791512915129,0.251326780932835,0.22930671835691,0.257454128440367,0.696705690171522,0.253586228881097,0.232318573185732
"395","Indiana Pacers",2011,0.451,"East","Yes",0.485560630617357,0.486543805762761,0.24455468568328,0.221379486663,0.24154334038055,0.705523101433882,0.234566082216001,0.236653502998391
"396","Indiana Pacers",2012,0.636,"East","Yes",0.474418604651163,0.476244343891403,0.229098762619008,0.246158921199156,0.27341939755048,0.690230076692231,0.250976744186046,0.222285067873303
"397","Indiana Pacers",2013,0.605,"East","Yes",0.478544061302682,0.453207150368034,0.249664265657429,0.235530760833126,0.283423913043478,0.691968911917098,0.219003831417625,0.197386210004507
"398","Indiana Pacers",2014,0.683,"East","Yes",0.490491404229423,0.459690493736183,0.246165235180335,0.235892769886603,0.230132450331126,0.719440914866582,0.2259242355089,0.196610169491525
"399","Indiana Pacers",2016,0.549,"East","Yes",0.497279885468862,0.489011778224648,0.235115764135877,0.249497926300967,0.22040072859745,0.713112650756993,0.204724409448819,0.205113473139902
"400","Kansas City Kings",1982,0.366,"West","No",0.496567819879187,0.503579610538373,0.248658530951139,0.256646653863577,0.295108695652174,0.651962188484675,0.212932454695222,0.287084765177549
"401","Kansas City Kings",1983,0.549,"West","No",0.500267201068804,0.489793103448276,0.259228599460388,0.263335584064821,0.333510355815189,0.647216993815542,0.245691382765531,0.290620689655172
"402","Kansas City Kings",1985,0.378,"West","No",0.507972508591065,0.514341241120493,0.248952928674126,0.2242788113223,0.323179174743838,0.636487964989059,0.277938144329897,0.262297279185096
"403","Kansas City Kings",1980,0.573,"West","Yes",0.479970623581253,0.478904462242563,0.239394443520213,0.284713379913002,0.303813667775787,0.662936681222707,0.223127253304847,0.272597254004577
"404","Kansas City Kings",1981,0.488,"West","Yes",0.502936652216473,0.483279471687509,0.241710401559767,0.251489080079418,0.28974573903325,0.66341727592743,0.220388756817228,0.265420823380638
"405","Kansas City Kings",1984,0.463,"West","Yes",0.489903181189488,0.504603152461989,0.245840007845958,0.251852322956085,0.308023694130318,0.637051569506726,0.268188105117566,0.266285395452643
"406","Los Angeles Clippers",1985,0.378,"West","No",0.49936788874842,0.494626474442988,0.26078297335314,0.210166508731555,0.323775055679287,0.625224762394041,0.235145385587863,0.210222804718218
